student_id,student_first_name,country,age,has_rabbit
5069,Dewey,Nigeria,29,False
5070,Louie,Nigeria,21,True
5071,Huey,Nigeria,26,True
5072,Huey,Nigeria,29,False
5073,Huey,Nigeria,30,True
5074,Louie,Nigeria,31,True
5075,Louie,Nigeria,26,True
5076,Dewey,Nigeria,22,False
5077,Louie,Nigeria,24,False
5078,Huey,Nigeria,19,True
5079,Louie,Nigeria,29,False
5080,Dewey,Nigeria,34,True
5081,Louie,Nigeria,23,True
5082,Louie,Nigeria,26,True
5083,Dewey,Nigeria,20,False
5084,Huey,Nigeria,18,False
5085,Dewey,Nigeria,34,False
5086,Louie,Nigeria,27,False
5087,Huey,Nigeria,26,True
5088,Huey,Nigeria,28,True
5089,Huey,Nigeria,19,False
5090,Huey,Nigeria,28,True
5091,Huey,Nigeria,31,True
5092,Louie,Nigeria,25,True
5093,Huey,Nigeria,18,True
5094,Louie,Nigeria,21,True
5095,Dewey,Nigeria,27,True
5096,Dewey,Nigeria,33,False
5097,Louie,Nigeria,31,True
5098,Louie,Nigeria,27,True
5099,Huey,Nigeria,32,True
5100,Huey,Nigeria,21,True
5101,Dewey,Nigeria,28,False
5102,Huey,Nigeria,22,True
5103,Dewey,Nigeria,20,False
5104,Huey,Nigeria,21,True
5105,Louie,Nigeria,24,False
5106,Dewey,Nigeria,31,False
5107,Louie,Nigeria,31,True
5108,Louie,Nigeria,28,True
5109,Louie,Nigeria,22,False
5110,Dewey,Nigeria,19,False
5111,Dewey,Nigeria,25,True
5112,Dewey,Nigeria,27,True
5113,Huey,Nigeria,33,True
5114,Dewey,Nigeria,30,False
5115,Louie,Nigeria,24,True
5116,Dewey,Nigeria,33,False
5117,Huey,Nigeria,20,False
5118,Dewey,Nigeria,20,False
5119,Louie,Nigeria,26,False
5120,Dewey,Nigeria,21,False
5121,Huey,Nigeria,34,True
5122,Dewey,Nigeria,18,True
5123,Dewey,Nigeria,19,True
5124,Huey,Nigeria,18,True
5125,Dewey,Nigeria,21,False
5126,Dewey,Nigeria,26,False
5127,Louie,Nigeria,32,True
5128,Louie,Nigeria,22,True
5129,Dewey,Nigeria,19,False
5130,Huey,Nigeria,33,False
5131,Huey,Nigeria,28,True
5132,Dewey,Nigeria,32,False
5133,Dewey,Nigeria,23,False
5134,Huey,Nigeria,29,False
5135,Dewey,Nigeria,30,False
5136,Dewey,Nigeria,26,True
5137,Dewey,Nigeria,32,True
5138,Louie,Nigeria,21,True
5139,Louie,Nigeria,29,True
5140,Huey,Nigeria,20,False
5141,Huey,Nigeria,19,False
5142,Louie,Nigeria,23,True
5143,Louie,Nigeria,33,False
5144,Huey,Nigeria,25,True
5145,Huey,Nigeria,20,True
5146,Huey,Nigeria,28,True
5147,Huey,Nigeria,24,False
5148,Dewey,Nigeria,24,False
5149,Huey,Nigeria,21,True
5150,Huey,Nigeria,28,False
5151,Louie,Nigeria,27,False
5152,Huey,Nigeria,29,True
5153,Huey,Nigeria,31,False
5154,Dewey,Nigeria,28,True
5155,Louie,Nigeria,20,False
5156,Dewey,Nigeria,27,True
5157,Dewey,Nigeria,18,True
5158,Huey,Nigeria,30,False
5159,Huey,Nigeria,31,False
5160,Louie,Nigeria,31,True
5161,Dewey,Nigeria,22,False
5162,Huey,Nigeria,26,True
5163,Dewey,Nigeria,21,True
5164,Huey,Nigeria,32,False
5165,Huey,Nigeria,34,False
5166,Huey,Nigeria,31,True
5167,Huey,Nigeria,22,True
5168,Louie,Nigeria,22,False
5169,Louie,Nigeria,33,True
5170,Louie,Nigeria,29,True
5171,Dewey,Nigeria,24,False
5172,Dewey,Nigeria,25,False
5173,Dewey,Nigeria,26,True
5174,Louie,Nigeria,33,True
5175,Dewey,Nigeria,22,True
5176,Dewey,Nigeria,33,True
5177,Louie,Nigeria,24,False
5178,Huey,Nigeria,32,False
5179,Dewey,Nigeria,21,False
5180,Louie,Nigeria,33,False
5181,Huey,Nigeria,31,True
5182,Huey,Nigeria,25,True
5183,Huey,Nigeria,21,True
5184,Huey,Nigeria,23,True
5185,Dewey,Nigeria,20,False
5186,Huey,Nigeria,21,True
5187,Dewey,Nigeria,30,True
5188,Louie,Nigeria,32,True
5189,Dewey,Nigeria,29,False
5190,Huey,Nigeria,18,False
5191,Louie,Nigeria,23,False
5192,Dewey,Nigeria,33,True
5193,Huey,Nigeria,30,False
5194,Huey,Nigeria,20,False
5195,Dewey,Nigeria,27,True
5196,Dewey,Nigeria,30,False
5197,Huey,Nigeria,23,False
5198,Louie,Nigeria,32,True
5199,Huey,Nigeria,29,True
5200,Louie,Nigeria,23,False
5201,Dewey,Nigeria,31,False
5202,Dewey,Nigeria,30,False
5203,Dewey,Nigeria,26,False
5204,Huey,Nigeria,23,False
5205,Louie,Nigeria,28,False
5206,Huey,Nigeria,20,True
5207,Dewey,Nigeria,34,False
5208,Huey,Nigeria,28,True
5209,Louie,Nigeria,29,False
5210,Dewey,Nigeria,32,True
5211,Dewey,Nigeria,32,True
5212,Dewey,Nigeria,18,True
5213,Louie,Nigeria,29,True
5214,Huey,Nigeria,22,False
5215,Dewey,Nigeria,34,False
5216,Huey,Nigeria,29,True
5217,Louie,Nigeria,23,True
5218,Huey,Nigeria,32,True
5219,Louie,Nigeria,27,False
5220,Dewey,Nigeria,27,False
5221,Dewey,Nigeria,19,True
5222,Louie,Nigeria,29,True
5223,Dewey,Nigeria,30,False
5224,Dewey,Nigeria,27,True
5225,Dewey,Nigeria,26,False
5226,Huey,Nigeria,32,True
5227,Louie,Nigeria,29,True
5228,Dewey,Nigeria,33,False
5229,Huey,Nigeria,31,True
5230,Huey,Nigeria,20,True
5231,Huey,Nigeria,31,True
5232,Dewey,Nigeria,30,False
5233,Huey,Nigeria,21,True
5234,Dewey,Nigeria,22,False
5235,Dewey,Nigeria,28,False
5236,Louie,Nigeria,27,True
5237,Dewey,Nigeria,30,False
5238,Dewey,Nigeria,18,False
5239,Louie,Nigeria,24,True
5240,Huey,Nigeria,33,True
5241,Dewey,Nigeria,30,True
5242,Huey,Nigeria,29,False
5243,Dewey,Nigeria,28,False
5244,Huey,Nigeria,30,False
5245,Louie,Nigeria,22,True
5246,Louie,Nigeria,20,False
5247,Louie,Nigeria,28,True
5248,Louie,Nigeria,28,False
5249,Dewey,Nigeria,26,True
5250,Louie,Nigeria,25,True
5251,Louie,Nigeria,28,True
5252,Huey,Nigeria,20,False
5253,Huey,Nigeria,34,False
5254,Dewey,Nigeria,34,True
5255,Louie,Nigeria,22,True
5256,Dewey,Nigeria,24,True
5257,Huey,Nigeria,18,True
5258,Dewey,Nigeria,28,False
5259,Louie,Nigeria,26,True
5260,Huey,Nigeria,23,True
5261,Dewey,Nigeria,30,False
5262,Huey,Nigeria,21,True
5263,Louie,Nigeria,30,True
5264,Huey,Nigeria,22,False
5265,Huey,Nigeria,26,False
5266,Huey,Nigeria,26,False
5267,Huey,Nigeria,22,True
5268,Dewey,Nigeria,32,False
5269,Huey,Nigeria,31,True
5270,Huey,Nigeria,32,False
5271,Dewey,Nigeria,23,True
5272,Huey,Nigeria,19,False
5273,Huey,Nigeria,31,False
5274,Louie,Nigeria,29,False
5275,Dewey,Nigeria,25,False
5276,Dewey,Nigeria,28,True
5277,Louie,Nigeria,32,True
5278,Dewey,Nigeria,30,True
5279,Dewey,Nigeria,31,True
5280,Dewey,Nigeria,24,True
5281,Huey,Nigeria,21,False
5282,Huey,Nigeria,23,True
5283,Huey,Nigeria,34,False
5284,Louie,Nigeria,21,True
5285,Louie,Nigeria,25,True
5286,Louie,Nigeria,27,False
5287,Dewey,Nigeria,20,True
5288,Huey,Nigeria,23,False
5289,Dewey,Nigeria,18,True
5290,Dewey,Nigeria,28,False
5291,Louie,Nigeria,20,False
5292,Huey,Nigeria,32,False
5293,Louie,Nigeria,18,False
5294,Dewey,Nigeria,18,True
5295,Huey,Nigeria,28,False
5296,Huey,Nigeria,33,False
5297,Dewey,Nigeria,18,False
5298,Louie,Nigeria,34,False
5299,Louie,Nigeria,31,True
5300,Huey,Nigeria,29,False
5301,Huey,Nigeria,33,False
5302,Louie,Nigeria,31,True
5303,Dewey,Nigeria,30,True
5304,Huey,Nigeria,34,True
5305,Louie,Nigeria,21,False
5306,Louie,Nigeria,28,False
5307,Louie,Nigeria,31,True
5308,Louie,Nigeria,24,False
5309,Dewey,Nigeria,31,False
5310,Louie,Nigeria,29,True
5311,Louie,Nigeria,24,True
5312,Louie,Nigeria,26,False
5313,Louie,Nigeria,25,True
5314,Dewey,Nigeria,18,False
5315,Huey,Nigeria,32,False
5316,Dewey,Nigeria,28,False
5317,Huey,Nigeria,25,True
5318,Dewey,Nigeria,19,False
5319,Louie,Nigeria,27,False
5320,Huey,Nigeria,34,False
5321,Huey,Nigeria,20,True
5322,Huey,Nigeria,24,False
5323,Huey,Nigeria,19,True
5324,Louie,Nigeria,22,False
5325,Dewey,Nigeria,31,False
5326,Louie,Nigeria,33,True
5327,Dewey,Nigeria,31,False
5328,Louie,Nigeria,23,True
5329,Huey,Nigeria,30,True
5330,Louie,Nigeria,24,True
5331,Louie,Nigeria,23,False
5332,Huey,Nigeria,24,False
5333,Huey,Nigeria,24,False
5334,Louie,Nigeria,23,False
5335,Louie,Nigeria,27,True
5336,Huey,Nigeria,19,False
5337,Louie,Nigeria,23,True
5338,Dewey,Nigeria,28,False
5339,Louie,Nigeria,33,False
5340,Louie,Nigeria,29,True
5341,Huey,Nigeria,33,False
5342,Dewey,Nigeria,29,False
5343,Dewey,Nigeria,18,False
5344,Dewey,Nigeria,24,False
5345,Huey,Nigeria,34,True
5346,Huey,Nigeria,27,True
5347,Huey,Nigeria,27,True
5348,Huey,Nigeria,28,False
5349,Louie,Nigeria,27,True
5350,Dewey,Nigeria,26,True
5351,Dewey,Nigeria,22,False
5352,Huey,Nigeria,27,False
5353,Dewey,Nigeria,22,False
5354,Dewey,Nigeria,20,False
5355,Louie,Nigeria,24,True
5356,Dewey,Nigeria,30,True
5357,Dewey,Nigeria,31,False
5358,Louie,Nigeria,32,True
5359,Dewey,Nigeria,27,False
5360,Huey,Nigeria,28,False
5361,Huey,Nigeria,24,True
5362,Huey,Nigeria,26,False
5363,Dewey,Nigeria,27,True
5364,Dewey,Nigeria,29,True
5365,Louie,Nigeria,33,False
5366,Huey,Nigeria,21,False
5367,Dewey,Nigeria,27,True
5368,Louie,Nigeria,22,True
5369,Louie,Nigeria,25,True
5370,Louie,Nigeria,25,False
5371,Huey,Nigeria,25,False
5372,Dewey,Nigeria,30,True
5373,Huey,Nigeria,20,False
5374,Louie,Nigeria,28,False
5375,Louie,Nigeria,26,True
5376,Louie,Nigeria,27,True
5377,Huey,Nigeria,31,True
5378,Huey,Nigeria,28,False
5379,Louie,Nigeria,22,False
5380,Huey,Nigeria,31,True
5381,Huey,Nigeria,28,True
5382,Dewey,Nigeria,18,False
5383,Louie,Nigeria,24,True
5384,Louie,Nigeria,31,True
5385,Dewey,Nigeria,20,True
5386,Louie,Nigeria,22,True
5387,Louie,Nigeria,23,False
5388,Huey,Nigeria,18,False
5389,Louie,Nigeria,25,True
5390,Huey,Nigeria,31,False
5391,Louie,Nigeria,27,True
5392,Louie,Nigeria,19,True
5393,Dewey,Nigeria,24,False
5394,Huey,Nigeria,26,False
5395,Huey,Nigeria,21,True
5396,Louie,Nigeria,29,True
5397,Huey,Nigeria,29,True
5398,Louie,Nigeria,29,True
5399,Huey,Nigeria,30,False
5400,Louie,Nigeria,19,False
5401,Louie,Nigeria,31,True
5402,Louie,Nigeria,25,True
5403,Huey,Nigeria,34,False
5404,Dewey,Nigeria,32,False
5405,Louie,Nigeria,34,False
5406,Huey,Nigeria,25,True
5407,Louie,Nigeria,33,True
5408,Louie,Nigeria,19,True
5409,Dewey,Nigeria,18,False
5410,Dewey,Nigeria,27,False
5411,Louie,Nigeria,23,True
5412,Dewey,Nigeria,28,False
5413,Louie,Nigeria,32,False
5414,Louie,Nigeria,34,True
5415,Louie,Nigeria,27,False
5416,Huey,Nigeria,30,True
5417,Dewey,Nigeria,26,False
5418,Huey,Nigeria,27,True
5419,Louie,Nigeria,20,False
5420,Louie,Nigeria,24,True
5421,Louie,Nigeria,34,False
5422,Louie,Nigeria,30,True
5423,Huey,Nigeria,25,False
5424,Louie,Nigeria,33,True
5425,Dewey,Nigeria,27,True
5426,Huey,Nigeria,19,True
5427,Huey,Nigeria,23,True
5428,Huey,Nigeria,33,True
5429,Huey,Nigeria,28,False
5430,Louie,Nigeria,24,True
5431,Dewey,Nigeria,20,False
5432,Dewey,Nigeria,31,True
5433,Huey,Nigeria,34,True
5434,Dewey,Nigeria,19,False
5435,Louie,Nigeria,18,True
5436,Huey,Nigeria,18,False
5437,Dewey,Nigeria,33,False
5438,Huey,Nigeria,22,True
5439,Louie,Nigeria,25,True
5440,Huey,Nigeria,30,True
5441,Dewey,Nigeria,21,False
5442,Dewey,Nigeria,30,True
5443,Huey,Nigeria,29,True
5444,Dewey,Nigeria,19,True
5445,Louie,Nigeria,30,False
5446,Huey,Nigeria,26,True
5447,Louie,Nigeria,24,False
5448,Louie,Nigeria,26,True
5449,Dewey,Nigeria,18,False
5450,Dewey,Nigeria,21,True
5451,Huey,Nigeria,20,False
5452,Dewey,Nigeria,19,False
5453,Louie,Nigeria,21,True
5454,Louie,Nigeria,23,True
5455,Dewey,Nigeria,18,False
5456,Dewey,Nigeria,22,True
5457,Dewey,Nigeria,18,False
5458,Huey,Nigeria,30,True
5459,Dewey,Nigeria,21,False
5460,Huey,Nigeria,20,False
5461,Dewey,Nigeria,27,True
5462,Dewey,Nigeria,34,False
5463,Louie,Nigeria,32,True
5464,Louie,Nigeria,34,True
5465,Dewey,Nigeria,33,False
5466,Huey,Nigeria,24,False
5467,Dewey,Nigeria,20,False
5468,Louie,Nigeria,31,True
5469,Huey,Nigeria,24,False
5470,Dewey,Nigeria,29,True
5471,Louie,Nigeria,22,True
5472,Louie,Nigeria,21,True
5473,Louie,Nigeria,32,True
5474,Louie,Nigeria,26,False
5475,Huey,Nigeria,30,True
5476,Louie,Nigeria,31,True
5477,Louie,Nigeria,21,False
5478,Dewey,Nigeria,22,False
5479,Huey,Nigeria,22,True
5480,Dewey,Nigeria,30,True
5481,Huey,Nigeria,30,True
5482,Louie,Nigeria,23,False
5483,Huey,Nigeria,27,False
5484,Dewey,Nigeria,22,True
5485,Dewey,Nigeria,34,False
5486,Dewey,Nigeria,31,False
5487,Huey,Nigeria,24,False
5488,Dewey,Nigeria,19,True
5489,Louie,Nigeria,28,True
5490,Dewey,Nigeria,27,False
5491,Louie,Nigeria,22,False
5492,Louie,Nigeria,18,False
5493,Dewey,Nigeria,19,False
5494,Dewey,Nigeria,29,True
5495,Dewey,Nigeria,28,False
5496,Huey,Nigeria,20,False
5497,Louie,Nigeria,28,True
5498,Louie,Nigeria,26,False
5499,Dewey,Nigeria,30,True
5500,Dewey,Nigeria,34,False
5501,Huey,Nigeria,34,True
5502,Huey,Nigeria,28,False
5503,Huey,Nigeria,20,False
5504,Louie,Nigeria,25,True
5505,Dewey,Nigeria,20,True
5506,Dewey,Nigeria,32,True
5507,Huey,Nigeria,32,True
5508,Dewey,Nigeria,29,True
5509,Louie,Nigeria,24,True
5510,Huey,Nigeria,28,True
5511,Huey,Nigeria,28,True
5512,Dewey,Nigeria,31,False
5513,Louie,Nigeria,33,False
5514,Dewey,Nigeria,29,False
5515,Louie,Nigeria,31,True
5516,Louie,Nigeria,34,False
5517,Dewey,Nigeria,23,False
5518,Huey,Nigeria,28,False
5519,Huey,Nigeria,26,True
5520,Huey,Nigeria,28,False
5521,Huey,Nigeria,33,True
5522,Louie,Nigeria,28,True
5523,Huey,Nigeria,22,True
5524,Louie,Nigeria,28,True
5525,Louie,Nigeria,26,True
5526,Louie,Nigeria,23,False
5527,Louie,Nigeria,23,True
5528,Louie,Nigeria,20,True
5529,Dewey,Nigeria,30,False
5530,Louie,Nigeria,21,False
5531,Dewey,Nigeria,29,False
5532,Dewey,Nigeria,30,False
5533,Dewey,Nigeria,23,False
5534,Louie,Nigeria,23,False
5535,Huey,Nigeria,21,False
5536,Louie,Nigeria,34,False
5537,Huey,Nigeria,28,True
5538,Huey,Nigeria,25,False
5539,Huey,Nigeria,20,False
5540,Dewey,Nigeria,21,True
5541,Louie,Nigeria,26,True
5542,Huey,Nigeria,30,True
5543,Dewey,Nigeria,32,False
5544,Huey,Nigeria,32,False
5545,Huey,Nigeria,32,True
5546,Huey,Nigeria,20,True
5547,Dewey,Nigeria,23,True
5548,Huey,Nigeria,28,True
5549,Huey,Nigeria,29,False
5550,Louie,Nigeria,30,True
5551,Huey,Nigeria,24,False
5552,Louie,Nigeria,23,True
5553,Louie,Nigeria,18,True
5554,Dewey,Nigeria,25,True
5555,Huey,Nigeria,24,False
5556,Dewey,Nigeria,27,False
5557,Dewey,Nigeria,20,True
5558,Louie,Nigeria,29,True
5559,Dewey,Nigeria,28,True
5560,Dewey,Nigeria,28,True
5561,Louie,Nigeria,18,False
5562,Huey,Nigeria,23,False
5563,Louie,Nigeria,20,True
5564,Louie,Nigeria,26,True
5565,Dewey,Nigeria,34,True
5566,Louie,Nigeria,32,False
5567,Dewey,Nigeria,18,False
5568,Dewey,Nigeria,27,False
5569,Louie,Nigeria,24,False
5570,Dewey,Nigeria,30,False
5571,Dewey,Nigeria,26,False
5572,Huey,Nigeria,25,False
5573,Dewey,Nigeria,26,True
5574,Louie,Nigeria,18,True
5575,Dewey,Nigeria,34,False
5576,Louie,Nigeria,28,True
5577,Dewey,Nigeria,20,False
5578,Louie,Nigeria,31,False
5579,Huey,Nigeria,31,True
5580,Dewey,Nigeria,18,True
5581,Dewey,Nigeria,34,False
5582,Louie,Nigeria,32,True
5583,Louie,Nigeria,23,True
5584,Louie,Nigeria,20,False
5585,Huey,Nigeria,20,True
5586,Dewey,Nigeria,20,True
5587,Huey,Nigeria,26,True
5588,Huey,Nigeria,26,False
5589,Huey,Nigeria,19,True
5590,Louie,Nigeria,21,True
5591,Dewey,Nigeria,25,True
5592,Louie,Nigeria,29,False
5593,Louie,Nigeria,21,True
5594,Louie,Nigeria,29,True
5595,Huey,Nigeria,27,True
5596,Huey,Nigeria,27,True
5597,Louie,Nigeria,20,True
5598,Dewey,Nigeria,27,True
5599,Dewey,Nigeria,24,False
5600,Dewey,Nigeria,18,True
5601,Huey,Nigeria,24,False
5602,Dewey,Nigeria,27,True
5603,Louie,Nigeria,26,True
5604,Dewey,Nigeria,26,True
5605,Louie,Nigeria,33,False
5606,Dewey,Nigeria,34,False
5607,Huey,Nigeria,18,False
5608,Huey,Nigeria,20,True
5609,Huey,Nigeria,27,False
5610,Dewey,Nigeria,28,False
5611,Dewey,Nigeria,22,True
5612,Huey,Nigeria,31,False
5613,Louie,Nigeria,23,True
5614,Louie,Nigeria,21,True
5615,Huey,Nigeria,18,True
5616,Louie,Nigeria,24,False
5617,Huey,Nigeria,27,False
5618,Louie,Nigeria,29,False
5619,Dewey,Nigeria,30,False
5620,Huey,Nigeria,31,True
5621,Huey,Nigeria,34,False
5622,Dewey,Nigeria,18,False
5623,Dewey,Nigeria,29,True
5624,Huey,Nigeria,20,False
5625,Huey,Nigeria,19,False
5626,Louie,Nigeria,25,False
5627,Louie,Nigeria,26,True
5628,Huey,Nigeria,27,True
5629,Dewey,Nigeria,26,False
5630,Huey,Nigeria,33,True
5631,Huey,Nigeria,19,True
5632,Huey,Nigeria,22,True
5633,Huey,Nigeria,24,False
5634,Huey,Nigeria,28,True
5635,Huey,Nigeria,32,False
5636,Huey,Nigeria,26,True
5637,Louie,Nigeria,33,False
5638,Louie,Nigeria,34,False
5639,Dewey,Nigeria,34,False
5640,Dewey,Nigeria,32,False
5641,Dewey,Nigeria,19,False
5642,Huey,Nigeria,24,True
5643,Dewey,Nigeria,22,False
5644,Dewey,Nigeria,23,False
5645,Huey,Nigeria,30,False
5646,Louie,Nigeria,26,True
5647,Dewey,Nigeria,31,True
5648,Dewey,Nigeria,30,False
5649,Dewey,Nigeria,22,True
5650,Huey,Nigeria,26,False
5651,Huey,Nigeria,22,False
5652,Huey,Nigeria,31,True
5653,Huey,Nigeria,21,False
5654,Louie,Nigeria,25,False
5655,Huey,Nigeria,33,True
5656,Dewey,Nigeria,32,True
5657,Huey,Nigeria,33,True
5658,Dewey,Nigeria,18,False
5659,Dewey,Nigeria,21,True
5660,Huey,Nigeria,33,False
5661,Dewey,Nigeria,23,True
5662,Dewey,Nigeria,21,False
5663,Dewey,Nigeria,19,False
5664,Dewey,Nigeria,29,True
5665,Huey,Nigeria,33,True
5666,Dewey,Nigeria,21,False
5667,Huey,Nigeria,31,False
5668,Louie,Nigeria,23,True
5669,Louie,Nigeria,23,False
5670,Dewey,Nigeria,27,True
5671,Huey,Nigeria,20,True
5672,Dewey,Nigeria,21,True
5673,Louie,Nigeria,26,False
5674,Huey,Nigeria,27,False
5675,Louie,Nigeria,19,False
5676,Louie,Nigeria,19,True
5677,Louie,Nigeria,19,False
5678,Louie,Nigeria,28,False
5679,Huey,Nigeria,21,False
5680,Louie,Nigeria,29,False
5681,Dewey,Nigeria,20,False
5682,Dewey,Nigeria,24,False
5683,Louie,Nigeria,24,True
5684,Huey,Nigeria,26,True
5685,Louie,Nigeria,21,False
5686,Huey,Nigeria,28,False
5687,Dewey,Nigeria,29,False
5688,Huey,Nigeria,32,True
5689,Huey,Nigeria,30,True
5690,Dewey,Nigeria,18,False
5691,Louie,Nigeria,33,True
5692,Dewey,Nigeria,31,True
5693,Huey,Nigeria,20,True
5694,Huey,Nigeria,28,True
5695,Huey,Nigeria,33,True
5696,Huey,Nigeria,26,False
5697,Dewey,Nigeria,22,True
5698,Huey,Nigeria,21,False
5699,Dewey,Nigeria,24,False
5700,Louie,Nigeria,23,True
5701,Dewey,Nigeria,22,False
5702,Huey,Nigeria,27,False
5703,Dewey,Nigeria,21,False
5704,Huey,Nigeria,25,False
5705,Dewey,Nigeria,26,False
5706,Dewey,Nigeria,20,True
5707,Dewey,Nigeria,18,True
5708,Dewey,Nigeria,24,True
5709,Louie,Nigeria,31,True
5710,Louie,Nigeria,24,False
5711,Huey,Nigeria,20,True
5712,Louie,Nigeria,33,True
5713,Louie,Nigeria,25,False
5714,Huey,Nigeria,29,False
5715,Huey,Nigeria,25,True
5716,Louie,Nigeria,18,True
5717,Dewey,Nigeria,23,False
5718,Huey,Nigeria,23,False
5719,Louie,Nigeria,22,True
5720,Huey,Nigeria,33,True
5721,Huey,Nigeria,23,False
5722,Huey,Nigeria,28,True
5723,Louie,Nigeria,30,True
5724,Dewey,Nigeria,29,True
5725,Huey,Nigeria,23,True
5726,Dewey,Nigeria,20,False
5727,Dewey,Nigeria,21,False
5728,Huey,Nigeria,31,True
5729,Dewey,Nigeria,29,True
5730,Dewey,Nigeria,34,False
5731,Louie,Nigeria,32,True
5732,Dewey,Nigeria,28,False
5733,Louie,Nigeria,29,True
5734,Huey,Nigeria,20,False
5735,Dewey,Nigeria,26,True
5736,Dewey,Nigeria,20,True
5737,Dewey,Nigeria,25,False
5738,Huey,Nigeria,30,False
5739,Dewey,Nigeria,33,False
5740,Dewey,Nigeria,20,True
5741,Louie,Nigeria,34,True
5742,Louie,Nigeria,34,False
5743,Louie,Nigeria,25,False
5744,Louie,Nigeria,26,True
5745,Louie,Nigeria,21,True
5746,Huey,Nigeria,33,True
5747,Dewey,Nigeria,28,False
5748,Dewey,Nigeria,22,True
5749,Huey,Nigeria,23,True
5750,Dewey,Nigeria,27,False
5751,Louie,Nigeria,30,True
5752,Huey,Nigeria,29,False
5753,Dewey,Nigeria,20,True
5754,Louie,Nigeria,25,False
5755,Dewey,Nigeria,32,False
5756,Dewey,Nigeria,19,True
5757,Louie,Nigeria,32,True
5758,Louie,Nigeria,30,False
5759,Huey,Nigeria,25,False
5760,Huey,Nigeria,18,True
5761,Dewey,Nigeria,28,True
5762,Huey,Nigeria,31,False
5763,Dewey,Nigeria,25,False
5764,Louie,Nigeria,22,False
5765,Louie,Nigeria,31,False
5766,Huey,Nigeria,33,True
5767,Louie,Nigeria,20,False
5768,Huey,Nigeria,19,True
5769,Dewey,Nigeria,20,True
5770,Huey,Nigeria,22,False
5771,Huey,Nigeria,21,False
5772,Huey,Nigeria,33,True
5773,Louie,Nigeria,33,False
5774,Dewey,Nigeria,31,False
5775,Dewey,Nigeria,31,False
5776,Louie,Nigeria,34,True
5777,Dewey,Nigeria,34,True
5778,Huey,Nigeria,18,True
5779,Dewey,Nigeria,29,True
5780,Louie,Nigeria,26,False
5781,Dewey,Nigeria,32,True
5782,Huey,Nigeria,23,False
5783,Dewey,Nigeria,32,True
5784,Louie,Nigeria,31,False
5785,Louie,Nigeria,33,False
5786,Dewey,Nigeria,24,False
5787,Huey,Nigeria,26,False
5788,Dewey,Nigeria,31,False
5789,Dewey,Nigeria,22,True
5790,Louie,Nigeria,21,True
5791,Louie,Nigeria,22,True
5792,Huey,Nigeria,20,True
5793,Huey,Nigeria,29,False
5794,Louie,Nigeria,34,True
5795,Huey,Nigeria,30,True
5796,Huey,Nigeria,33,False
5797,Louie,Nigeria,18,False
5798,Dewey,Nigeria,18,False
5799,Dewey,Nigeria,23,False
5800,Louie,Nigeria,18,False
5801,Huey,Nigeria,23,True
5802,Huey,Nigeria,22,True
5803,Dewey,Nigeria,30,True
5804,Louie,Nigeria,26,False
5805,Louie,Nigeria,24,False
5806,Huey,Nigeria,34,True
5807,Louie,Nigeria,31,True
5808,Huey,Nigeria,26,False
5809,Louie,Nigeria,24,True
5810,Dewey,Nigeria,21,False
5811,Huey,Nigeria,25,False
5812,Huey,Nigeria,27,True
5813,Dewey,Nigeria,32,False
5814,Dewey,Nigeria,28,True
5815,Dewey,Nigeria,21,False
5816,Louie,Nigeria,22,True
5817,Dewey,Nigeria,18,True
5818,Huey,Nigeria,24,True
5819,Louie,Nigeria,27,True
5820,Louie,Nigeria,23,False
5821,Huey,Nigeria,25,True
5822,Dewey,Nigeria,32,False
5823,Dewey,Nigeria,34,False
5824,Louie,Nigeria,21,True
5825,Louie,Nigeria,34,False
5826,Louie,Nigeria,28,False
5827,Louie,Nigeria,20,False
5828,Huey,Nigeria,22,False
5829,Louie,Nigeria,21,True
5830,Huey,Nigeria,26,False
5831,Dewey,Nigeria,34,False
5832,Louie,Nigeria,26,False
5833,Dewey,Nigeria,27,False
5834,Louie,Nigeria,32,False
5835,Louie,Nigeria,22,False
5836,Huey,Nigeria,23,False
5837,Louie,Nigeria,29,False
5838,Huey,Nigeria,21,False
5839,Huey,Nigeria,23,False
5840,Dewey,Nigeria,21,False
5841,Dewey,Nigeria,26,True
5842,Huey,Nigeria,33,True
5843,Dewey,Nigeria,23,True
5844,Huey,Nigeria,21,False
5845,Dewey,Nigeria,25,False
5846,Dewey,Nigeria,19,False
5847,Huey,Nigeria,28,False
5848,Huey,Nigeria,21,True
5849,Huey,Nigeria,22,True
5850,Louie,Nigeria,33,False
5851,Dewey,Nigeria,30,False
5852,Louie,Nigeria,33,True
5853,Dewey,Nigeria,20,False
5854,Dewey,Nigeria,34,True
5855,Louie,Nigeria,18,True
5856,Huey,Nigeria,34,False
5857,Louie,Nigeria,34,True
5858,Huey,Nigeria,22,True
5859,Dewey,Nigeria,20,False
5860,Huey,Nigeria,33,False
5861,Huey,Nigeria,25,True
5862,Louie,Nigeria,23,False
5863,Dewey,Nigeria,22,False
5864,Louie,Nigeria,19,False
5865,Huey,Nigeria,34,True
5866,Dewey,Nigeria,19,False
5867,Dewey,Nigeria,29,True
5868,Huey,Nigeria,30,True
5869,Dewey,Nigeria,27,True
5870,Dewey,Nigeria,30,True
5871,Louie,Nigeria,31,True
5872,Louie,Nigeria,33,False
5873,Louie,Nigeria,28,False
5874,Huey,Nigeria,20,False
